autoindustry,2014-10,678051.78
autoindustry,2014-11,679279.18
autoindustry,2014-12,680700.88
autoindustry,2015-01,688929.69
autoindustry,2015-02,686165.97
autoindustry,2015-03,690179.75
autoindustry,2015-04,692483.52
autoindustry,2015-05,697976.87
autoindustry,2015-06,705582.27
autoindustry,2015-07,709433.48
autoindustry,2015-08,712430.79
autoindustry,2015-09,711375.73
autoindustry,2015-10,712633.51
autoindustry,2015-11,714423.98
autoindustry,2015-12,714458.82
autoindustry,2016-01,721779.71
autoindustry,2016-02,721167.26
autoindustry,2016-03,723348.38
autoindustry,2016-04,725523.35
autoindustry,2016-05,731002.39
autoindustry,2016-06,737604.77
autoindustry,2016-07,739790.94
autoindustry,2016-08,742570.38
autoindustry,2016-09,740534.02
autoindustry,2016-10,741664.34
autoindustry,2016-11,742601.2
autoindustry,2016-12,742575.75
autoindustry,2017-01,749798.96
autoindustry,2017-02,748903.58
autoindustry,2017-03,751376.86
autoindustry,2017-04,752372.14
autoindustry,2017-05,758578.58
autoindustry,2017-06,763973.28
autoindustry,2017-07,765809.69
autoindustry,2017-08,767053.56
autoindustry,2017-09,765366.06
autoindustry,2017-10,765799.66
autoindustry,2017-11,764997.72
autoindustry,2017-12,764787.59
autoindustry,2018-01,770274.55
autoindustry,2018-02,770030.12
autoindustry,2018-03,773445.68
autoindustry,2018-04,775605.1
autoindustry,2018-05,781745.98
autoindustry,2018-06,787255.04
autoindustry,2018-07,787552.78
autoindustry,2018-08,789476.69
autoindustry,2018-09,786713.61
autoindustry,2018-10,788857.73
autoindustry,2018-11,788953.51
autoindustry,2018-12,789135.41
autoindustry,2019-01,792361.32
autoindustry,2019-02,789561.42
autoindustry,2019-03,787253.18
autoindustry,2019-04,785369.24
autoindustry,2019-05,789877.06
autoindustry,2019-06,792710.24
autoindustry,2019-07,792403.68
autoindustry,2019-08,790369.02
autoindustry,2019-09,785313.76
autoindustry,2019-10,783188.44
autoindustry,2019-11,782250.1
autoindustry,2019-12,777303.08
axa,2008-01,92159.48
axa,2008-02,90764.03
axa,2008-03,91214.46
axa,2008-04,91695.8
axa,2008-05,92254.63
axa,2008-06,92909.01
axa,2008-07,93328.54
axa,2008-08,93743.12
axa,2008-09,94447.56
axa,2008-10,94596.29
axa,2008-11,94730.53
axa,2008-12,94841.49
axa,2009-01,97317.85
axa,2009-02,95968.89
axa,2009-03,96490.29
axa,2009-04,96765.6
axa,2009-05,97092.26
axa,2009-06,97703.79
axa,2009-07,97761.45
axa,2009-08,97940.32
axa,2009-09,98513.74
axa,2009-10,98302.29
axa,2009-11,98499.67
axa,2009-12,98460.93
axa,2010-01,100878.29
axa,2010-02,99358.52
axa,2010-03,99885.01
axa,2010-04,100282.36
axa,2010-05,100776.93
axa,2010-06,101652.15
axa,2010-07,101977.79
axa,2010-08,102162.86
axa,2010-09,102786.97
axa,2010-10,102544.69
axa,2010-11,102596.06
axa,2010-12,102694.58
axa,2011-01,104644.29
axa,2011-02,102988.3
axa,2011-03,103373.78
axa,2011-04,103526.84
axa,2011-05,103951.6
axa,2011-06,104516.67
axa,2011-07,104614.81
axa,2011-08,104695.87
axa,2011-09,104988.78
axa,2011-10,104974.68
axa,2011-11,105047.59
axa,2011-12,104952.96
axa,2012-01,106898.14
axa,2012-02,105363.06
axa,2012-03,105720.11
axa,2012-04,105955.59
axa,2012-05,106382.24
axa,2012-06,107035.04
axa,2012-07,107324.84
axa,2012-08,107260.29
axa,2012-09,107435.07
axa,2012-10,107470.8
axa,2012-11,107570.46
axa,2012-12,107533.19
axa,2013-01,109315.78
axa,2013-02,107836.91
axa,2013-03,108292.48
axa,2013-04,108627.77
axa,2013-05,108997.23
axa,2013-06,109431.48
axa,2013-07,109737.96
axa,2013-08,109695.63
axa,2013-09,110104.91
axa,2013-10,110219.97
axa,2013-11,110419.16
axa,2013-12,110555.13
axa,2014-01,112253.04
axa,2014-02,111252.77
axa,2014-03,111787.35
axa,2014-04,112261.15
axa,2014-05,112906.95
axa,2014-06,113865.56
axa,2014-07,114411.26
axa,2014-08,114425.63
axa,2014-09,115040.08
axa,2014-10,115135.46
axa,2014-11,115611.81
axa,2014-12,115772.96
axa,2015-01,117594.43
axa,2015-02,117038.7
axa,2015-03,117731.3
axa,2015-04,118518.44
axa,2015-05,119229.47
axa,2015-06,120455.08
axa,2015-07,121035.61
axa,2015-08,121329.11
axa,2015-09,122096.01
axa,2015-10,122309.53
axa,2015-11,122720.96
axa,2015-12,123054.88
axa,2016-01,124381.13
axa,2016-02,124045.24
axa,2016-03,124673.98
axa,2016-04,125319.2
axa,2016-05,126033.55
axa,2016-06,127035.99
axa,2016-07,127522.41
axa,2016-08,127677.06
axa,2016-09,127838.28
axa,2016-10,127987.54
axa,2016-11,128129.66
axa,2016-12,127757.48
axa,2017-01,128786.74
axa,2017-02,128245.44
axa,2017-03,128651.24
axa,2017-04,129039.8
axa,2017-05,129595.38
axa,2017-06,130301.83
axa,2017-07,130593.93
axa,2017-08,130352.79
axa,2017-09,130763.78
axa,2017-10,130798.51
axa,2017-11,130964.24
axa,2017-12,131086.69
axa,2018-01,132422.91
axa,2018-02,132099.15
axa,2018-03,132792.74
axa,2018-04,133456.44
axa,2018-05,134153.67
axa,2018-06,135176.15
axa,2018-07,135574.83
axa,2018-08,135843.12
axa,2018-09,138499.4
axa,2018-10,139040.45
axa,2018-11,139607.37
axa,2018-12,139939.85
axa,2019-01,142107.42
axa,2019-02,142250.12
axa,2019-03,143465.87
axa,2019-04,145284.9
axa,2019-05,146272.79
axa,2019-06,148311.85
axa,2019-07,149713.0
axa,2019-08,149804.73
axa,2019-09,151271.15
axa,2019-10,151817.94
axa,2019-11,151958.42
axa,2019-12,151773.63
bofa,2008-01,332277.5
bofa,2008-02,322747.5
bofa,2008-03,323659.55
bofa,2008-04,324588.66
bofa,2008-05,325743.75
bofa,2008-06,328202.98
bofa,2008-07,328502.11
bofa,2008-08,328366.16
bofa,2008-09,326413.08
bofa,2008-10,326108.9
bofa,2008-11,325252.18
bofa,2008-12,324501.69
bofa,2009-01,330983.84
bofa,2009-02,320263.66
bofa,2009-03,319391.67
bofa,2009-04,318491.55
bofa,2009-05,317954.44
bofa,2009-06,319952.8
bofa,2009-07,320454.91
bofa,2009-08,321478.87
bofa,2009-09,321669.05
bofa,2009-10,322271.67
bofa,2009-11,323298.06
bofa,2009-12,323636.28
bofa,2010-01,331880.78
bofa,2010-02,326561.41
bofa,2010-03,328645.0
bofa,2010-04,329833.25
bofa,2010-05,331988.35
bofa,2010-06,336154.13
bofa,2010-07,337721.61
bofa,2010-08,340147.25
bofa,2010-09,339677.2
bofa,2010-10,341066.81
bofa,2010-11,341582.74
bofa,2010-12,341893.57
bofa,2011-01,348276.0
bofa,2011-02,342343.55
bofa,2011-03,343418.16
bofa,2011-04,344222.8
bofa,2011-05,346204.14
bofa,2011-06,350538.56
bofa,2011-07,352300.8
bofa,2011-08,352907.8
bofa,2011-09,350159.29
bofa,2011-10,348952.93
bofa,2011-11,347993.4
bofa,2011-12,346721.98
bofa,2012-01,350508.0
bofa,2012-02,343427.87
bofa,2012-03,343920.83
bofa,2012-04,343251.17
bofa,2012-05,344266.96
bofa,2012-06,346665.5
bofa,2012-07,346583.84
bofa,2012-08,346573.62
bofa,2012-09,343768.13
bofa,2012-10,343776.72
bofa,2012-11,342661.7
bofa,2012-12,341390.32
bofa,2013-01,343150.45
bofa,2013-02,335714.37
bofa,2013-03,335018.27
bofa,2013-04,334354.82
bofa,2013-05,334217.02
bofa,2013-06,335523.32
bofa,2013-07,335065.55
bofa,2013-08,334391.24
bofa,2013-09,331297.88
bofa,2013-10,330124.01
bofa,2013-11,328618.53
bofa,2013-12,327577.52
bofa,2014-01,329585.38
bofa,2014-02,324185.74
bofa,2014-03,323465.54
bofa,2014-04,322699.24
bofa,2014-05,321933.65
bofa,2014-06,324936.83
bofa,2014-07,324842.38
bofa,2014-08,324417.76
bofa,2014-09,320888.7
bofa,2014-10,319775.0
bofa,2014-11,318109.6
bofa,2014-12,317052.11
bofa,2015-01,318344.67
bofa,2015-02,315185.79
bofa,2015-03,314493.53
bofa,2015-04,313882.91
bofa,2015-05,313877.76
bofa,2015-06,317850.76
bofa,2015-07,318910.72
bofa,2015-08,319428.18
bofa,2015-09,316093.32
bofa,2015-10,316378.96
bofa,2015-11,316331.33
bofa,2015-12,315818.63
bofa,2016-01,317249.96
bofa,2016-02,316077.05
bofa,2016-03,316115.08
bofa,2016-04,315902.61
bofa,2016-05,316324.38
bofa,2016-06,319467.07
bofa,2016-07,320485.18
bofa,2016-08,320630.04
bofa,2016-09,317322.04
bofa,2016-10,317469.9
bofa,2016-11,317617.03
bofa,2016-12,317146.03
bofa,2017-01,318531.82
bofa,2017-02,318015.35
bofa,2017-03,318633.58
bofa,2017-04,318979.59
bofa,2017-05,320216.38
bofa,2017-06,324349.34
bofa,2017-07,325445.28
bofa,2017-08,326124.32
bofa,2017-09,323436.65
bofa,2017-10,324179.31
bofa,2017-11,324362.24
bofa,2017-12,324240.72
bofa,2018-01,326076.41
bofa,2018-02,325832.13
bofa,2018-03,325284.97
bofa,2018-04,325366.03
bofa,2018-05,325825.36
bofa,2018-06,329584.55
bofa,2018-07,331072.9
bofa,2018-08,331160.49
bofa,2018-09,327507.91
bofa,2018-10,328278.81
bofa,2018-11,328578.58
bofa,2018-12,328727.23
bofa,2019-01,331310.58
bofa,2019-02,332049.58
bofa,2019-03,332253.61
bofa,2019-04,333682.55
bofa,2019-05,335114.35
bofa,2019-06,340898.16
bofa,2019-07,343912.64
bofa,2019-08,344273.98
bofa,2019-09,339445.97
bofa,2019-10,339750.54
bofa,2019-11,339197.47
bofa,2019-12,338671.28
costco,2008-01,79690.65
costco,2008-02,79245.29
costco,2008-03,79436.81
costco,2008-04,79702.04
costco,2008-05,80338.81
costco,2008-06,81164.3
costco,2008-07,81496.08
costco,2008-08,81829.66
costco,2008-09,81828.12
costco,2008-10,82231.67
costco,2008-11,82378.47
costco,2008-12,82275.25
costco,2009-01,82698.58
costco,2009-02,82180.35
costco,2009-03,82208.27
costco,2009-04,82462.46
costco,2009-05,83040.44
costco,2009-06,83688.39
costco,2009-07,83841.1
costco,2009-08,84138.16
costco,2009-09,84285.72
costco,2009-10,84753.28
costco,2009-11,85041.85
costco,2009-12,85027.71
costco,2010-01,85781.37
costco,2010-02,85046.41
costco,2010-03,85172.8
costco,2010-04,85367.78
costco,2010-05,85944.29
costco,2010-06,86571.03
costco,2010-07,86797.01
costco,2010-08,87125.97
costco,2010-09,87153.68
costco,2010-10,87919.55
costco,2010-11,88359.74
costco,2010-12,88318.6
costco,2011-01,89409.69
costco,2011-02,88281.5
costco,2011-03,88432.12
costco,2011-04,88691.54
costco,2011-05,89512.54
costco,2011-06,90232.96
costco,2011-07,90624.12
costco,2011-08,91047.0
costco,2011-09,91207.31
costco,2011-10,92308.72
costco,2011-11,92852.72
costco,2011-12,92677.53
costco,2012-01,93480.7
costco,2012-02,91623.61
costco,2012-03,91779.94
costco,2012-04,92248.55
costco,2012-05,93198.09
costco,2012-06,94187.42
costco,2012-07,94416.05
costco,2012-08,94840.88
costco,2012-09,95172.12
costco,2012-10,96447.32
costco,2012-11,97298.13
costco,2012-12,97246.71
costco,2013-01,97951.27
costco,2013-02,95944.89
costco,2013-03,95916.43
costco,2013-04,96150.04
costco,2013-05,97049.34
costco,2013-06,97887.47
costco,2013-07,98044.37
costco,2013-08,98564.73
costco,2013-09,98897.55
costco,2013-10,100299.05
costco,2013-11,101314.0
costco,2013-12,101180.34
costco,2014-01,101385.3
costco,2014-02,99393.8
costco,2014-03,99282.38
costco,2014-04,99786.53
costco,2014-05,100763.97
costco,2014-06,101594.22
costco,2014-07,101783.54
costco,2014-08,102181.71
costco,2014-09,102287.02
costco,2014-10,103761.55
costco,2014-11,104990.76
costco,2014-12,104939.92
costco,2015-01,104659.46
costco,2015-02,102861.75
costco,2015-03,102941.5
costco,2015-04,103428.59
costco,2015-05,104626.97
costco,2015-06,105678.25
costco,2015-07,105827.13
costco,2015-08,106283.83
costco,2015-09,106223.97
costco,2015-10,107775.92
costco,2015-11,108924.56
costco,2015-12,108678.84
costco,2016-01,108422.8
costco,2016-02,106923.53
costco,2016-03,106988.22
costco,2016-04,107323.1
costco,2016-05,108381.96
costco,2016-06,109299.32
costco,2016-07,109343.02
costco,2016-08,109728.25
costco,2016-09,109455.78
costco,2016-10,110678.45
costco,2016-11,111738.67
costco,2016-12,111695.85
costco,2017-01,111320.11
costco,2017-02,109987.19
costco,2017-03,109909.95
costco,2017-04,110042.75
costco,2017-05,111035.1
costco,2017-06,111958.35
costco,2017-07,112307.88
costco,2017-08,112692.16
costco,2017-09,112733.67
costco,2017-10,113849.73
costco,2017-11,115142.29
costco,2017-12,114979.97
costco,2018-01,114412.35
costco,2018-02,113188.23
costco,2018-03,113151.73
costco,2018-04,113510.65
costco,2018-05,114734.65
costco,2018-06,115498.59
costco,2018-07,115776.06
costco,2018-08,116332.78
costco,2018-09,116029.98
costco,2018-10,117365.4
costco,2018-11,118299.42
costco,2018-12,118104.0
costco,2019-01,117424.56
costco,2019-02,115705.73
costco,2019-03,115531.11
costco,2019-04,115708.49
costco,2019-05,116871.41
costco,2019-06,117038.86
costco,2019-07,117117.03
costco,2019-08,117168.59
costco,2019-09,116399.89
costco,2019-10,117680.51
costco,2019-11,118962.58
costco,2019-12,118353.94
daimler,2008-01,55522.48
daimler,2008-02,54967.06
daimler,2008-03,55237.2
daimler,2008-04,55414.03
daimler,2008-05,55790.75
daimler,2008-06,56254.49
daimler,2008-07,56558.05
daimler,2008-08,56855.03
daimler,2008-09,56933.93
daimler,2008-10,57026.9
daimler,2008-11,57034.11
daimler,2008-12,57117.41
daimler,2009-01,57778.48
daimler,2009-02,57078.32
daimler,2009-03,57066.71
daimler,2009-04,57001.18
daimler,2009-05,56930.5
daimler,2009-06,57017.86
daimler,2009-07,56938.62
daimler,2009-08,56793.35
daimler,2009-09,56953.75
daimler,2009-10,56939.35
daimler,2009-11,56903.75
daimler,2009-12,56882.4
daimler,2010-01,57795.72
daimler,2010-02,57267.48
daimler,2010-03,57460.93
daimler,2010-04,57632.42
daimler,2010-05,57854.06
daimler,2010-06,58175.01
daimler,2010-07,58278.84
daimler,2010-08,58403.58
daimler,2010-09,58597.0
daimler,2010-10,58531.44
daimler,2010-11,58599.59
daimler,2010-12,58707.85
daimler,2011-01,59732.55
daimler,2011-02,59370.27
daimler,2011-03,59862.2
daimler,2011-04,60090.07
daimler,2011-05,60405.08
daimler,2011-06,60921.87
daimler,2011-07,61312.06
daimler,2011-08,61617.1
daimler,2011-09,61751.4
daimler,2011-10,61782.05
daimler,2011-11,61860.81
daimler,2011-12,61966.66
daimler,2012-01,63196.24
daimler,2012-02,62771.25
daimler,2012-03,63268.58
daimler,2012-04,63616.93
daimler,2012-05,64146.61
daimler,2012-06,64743.19
daimler,2012-07,65362.8
daimler,2012-08,65730.35
daimler,2012-09,65715.53
daimler,2012-10,65600.51
daimler,2012-11,65498.33
daimler,2012-12,65448.79
daimler,2013-01,66560.36
daimler,2013-02,66067.22
daimler,2013-03,66518.37
daimler,2013-04,66774.82
daimler,2013-05,67164.25
daimler,2013-06,67716.12
daimler,2013-07,68245.37
daimler,2013-08,68458.37
daimler,2013-09,68632.48
daimler,2013-10,68479.99
daimler,2013-11,68373.01
daimler,2013-12,68286.24
daimler,2014-01,69165.97
daimler,2014-02,68472.49
daimler,2014-03,68825.93
daimler,2014-04,69130.4
daimler,2014-05,69630.51
daimler,2014-06,70273.13
daimler,2014-07,70916.3
daimler,2014-08,71095.11
daimler,2014-09,71197.17
daimler,2014-10,71057.64
daimler,2014-11,70924.42
daimler,2014-12,70914.09
daimler,2015-01,71680.53
daimler,2015-02,71207.96
daimler,2015-03,71786.72
daimler,2015-04,72056.34
daimler,2015-05,72589.31
daimler,2015-06,73358.89
daimler,2015-07,74085.8
daimler,2015-08,74420.71
daimler,2015-09,74424.93
daimler,2015-10,74403.81
daimler,2015-11,74403.69
daimler,2015-12,74370.79
daimler,2016-01,75027.19
daimler,2016-02,74879.71
daimler,2016-03,75338.64
daimler,2016-04,75450.51
daimler,2016-05,75841.09
daimler,2016-06,76502.06
daimler,2016-07,76901.28
daimler,2016-08,77151.58
daimler,2016-09,77053.32
daimler,2016-10,76803.32
daimler,2016-11,76818.56
daimler,2016-12,76734.34
daimler,2017-01,77349.25
daimler,2017-02,77313.05
daimler,2017-03,77787.42
daimler,2017-04,78019.87
daimler,2017-05,78786.86
daimler,2017-06,79572.85
daimler,2017-07,80018.06
daimler,2017-08,80185.86
daimler,2017-09,80161.44
daimler,2017-10,80147.07
daimler,2017-11,80065.47
daimler,2017-12,80117.11
daimler,2018-01,81031.0
daimler,2018-02,81141.59
daimler,2018-03,81629.88
daimler,2018-04,82013.48
daimler,2018-05,82787.46
daimler,2018-06,83884.01
daimler,2018-07,84663.81
daimler,2018-08,85097.74
daimler,2018-09,84772.06
daimler,2018-10,85133.85
daimler,2018-11,85175.62
daimler,2018-12,85284.43
daimler,2019-01,86326.22
daimler,2019-02,87050.76
daimler,2019-03,87787.71
daimler,2019-04,88534.98
daimler,2019-05,89802.97
daimler,2019-06,91195.6
daimler,2019-07,91959.57
daimler,2019-08,92049.54
daimler,2019-09,92013.22
daimler,2019-10,90699.57
daimler,2019-11,91561.26
daimler,2019-12,89823.7
ford,2008-01,151076.12
ford,2008-02,148653.86
ford,2008-03,148976.96
ford,2008-04,148967.5
ford,2008-05,149139.07
ford,2008-06,149421.95
ford,2008-07,149252.13
ford,2008-08,148725.31
ford,2008-09,148119.11
ford,2008-10,147934.15
ford,2008-11,147599.62
ford,2008-12,147276.76
ford,2009-01,148086.79
ford,2009-02,145598.98
ford,2009-03,145462.12
ford,2009-04,145343.65
ford,2009-05,145421.6
ford,2009-06,145720.67
ford,2009-07,145792.15
ford,2009-08,145931.42
ford,2009-09,145998.43
ford,2009-10,146083.67
ford,2009-11,146292.95
ford,2009-12,146376.6
ford,2010-01,148071.51
ford,2010-02,147025.37
ford,2010-03,147499.62
ford,2010-04,147862.83
ford,2010-05,148468.26
ford,2010-06,149184.89
ford,2010-07,149403.46
ford,2010-08,149776.02
ford,2010-09,149859.48
ford,2010-10,150180.37
ford,2010-11,150383.61
ford,2010-12,150503.32
ford,2011-01,152386.84
ford,2011-02,151265.15
ford,2011-03,152006.7
ford,2011-04,152380.03
ford,2011-05,153384.62
ford,2011-06,154238.0
ford,2011-07,154613.01
ford,2011-08,154998.15
ford,2011-09,155088.32
ford,2011-10,155233.62
ford,2011-11,155657.61
ford,2011-12,155620.89
ford,2012-01,157668.05
ford,2012-02,156486.01
ford,2012-03,157100.5
ford,2012-04,157857.24
ford,2012-05,158881.19
ford,2012-06,160088.84
ford,2012-07,160747.44
ford,2012-08,160931.42
ford,2012-09,160705.99
ford,2012-10,160775.98
ford,2012-11,160970.14
ford,2012-12,161173.39
ford,2013-01,162786.57
ford,2013-02,161477.94
ford,2013-03,162130.25
ford,2013-04,162764.1
ford,2013-05,164165.27
ford,2013-06,165636.14
ford,2013-07,166561.5
ford,2013-08,167369.96
ford,2013-09,167472.2
ford,2013-10,167837.44
ford,2013-11,168381.55
ford,2013-12,168672.46
ford,2014-01,170593.94
ford,2014-02,169737.06
ford,2014-03,170637.57
ford,2014-04,171394.63
ford,2014-05,172749.03
ford,2014-06,174393.22
ford,2014-07,175002.9
ford,2014-08,175733.12
ford,2014-09,175868.71
ford,2014-10,176518.35
ford,2014-11,177000.54
ford,2014-12,177539.24
ford,2015-01,179172.55
ford,2015-02,178683.33
ford,2015-03,179457.16
ford,2015-04,179885.69
ford,2015-05,181216.86
ford,2015-06,182843.75
ford,2015-07,183646.7
ford,2015-08,184031.2
ford,2015-09,183829.51
ford,2015-10,184135.97
ford,2015-11,184559.78
ford,2015-12,184582.5
ford,2016-01,185616.56
ford,2016-02,185569.71
ford,2016-03,186084.02
ford,2016-04,186800.98
ford,2016-05,188289.37
ford,2016-06,189811.87
ford,2016-07,190449.4
ford,2016-08,190771.74
ford,2016-09,190425.3
ford,2016-10,190832.32
ford,2016-11,191033.56
ford,2016-12,191080.24
ford,2017-01,192239.18
ford,2017-02,191920.62
ford,2017-03,192535.17
ford,2017-04,192726.25
ford,2017-05,194149.52
ford,2017-06,194771.76
ford,2017-07,195045.82
ford,2017-08,194976.44
ford,2017-09,194501.68
ford,2017-10,194637.92
ford,2017-11,194057.94
ford,2017-12,193918.5
ford,2018-01,194552.94
ford,2018-02,194300.56
ford,2018-03,194647.66
ford,2018-04,194746.3
ford,2018-05,195865.0
ford,2018-06,196674.22
ford,2018-07,196644.32
ford,2018-08,196334.11
ford,2018-09,195670.21
ford,2018-10,195815.24
ford,2018-11,195623.8
ford,2018-12,195510.65
ford,2019-01,196053.81
ford,2019-02,195305.64
ford,2019-03,195644.44
ford,2019-04,195333.18
ford,2019-05,196602.77
ford,2019-06,197787.23
ford,2019-07,197159.92
ford,2019-08,196422.64
ford,2019-09,195065.84
ford,2019-10,195512.99
ford,2019-11,195418.51
ford,2019-12,194618.15
gm,2008-01,179410.28
gm,2008-02,175565.94
gm,2008-03,176094.51
gm,2008-04,176733.24
gm,2008-05,177420.4
gm,2008-06,178436.9
gm,2008-07,178507.22
gm,2008-08,178408.87
gm,2008-09,177548.57
gm,2008-10,177295.34
gm,2008-11,176698.37
gm,2008-12,175695.07
gm,2009-01,177230.68
gm,2009-02,172247.08
gm,2009-03,172280.66
gm,2009-04,171912.32
gm,2009-05,170993.68
gm,2009-06,170528.78
gm,2009-07,170053.32
gm,2009-08,169885.65
gm,2009-09,169438.59
gm,2009-10,168855.45
gm,2009-11,168136.44
gm,2009-12,167838.58
gm,2010-01,169975.5
gm,2010-02,167764.39
gm,2010-03,168569.92
gm,2010-04,169004.45
gm,2010-05,169812.24
gm,2010-06,170655.52
gm,2010-07,171232.18
gm,2010-08,171611.33
gm,2010-09,171813.53
gm,2010-10,172559.18
gm,2010-11,172954.56
gm,2010-12,173254.55
gm,2011-01,176110.08
gm,2011-02,174801.53
gm,2011-03,175529.93
gm,2011-04,176127.63
gm,2011-05,177568.4
gm,2011-06,178731.34
gm,2011-07,179246.27
gm,2011-08,179726.32
gm,2011-09,179467.66
gm,2011-10,179620.53
gm,2011-11,179648.61
gm,2011-12,179472.67
gm,2012-01,182360.69
gm,2012-02,180185.48
gm,2012-03,180568.16
gm,2012-04,180952.32
gm,2012-05,181885.71
gm,2012-06,182878.67
gm,2012-07,183104.59
gm,2012-08,183322.8
gm,2012-09,182625.83
gm,2012-10,183011.26
gm,2012-11,183469.46
gm,2012-12,183559.93
gm,2013-01,186954.14
gm,2013-02,185270.4
gm,2013-03,186633.58
gm,2013-04,187364.13
gm,2013-05,188787.12
gm,2013-06,190325.3
gm,2013-07,191424.34
gm,2013-08,192016.79
gm,2013-09,191764.74
gm,2013-10,191832.21
gm,2013-11,191977.96
gm,2013-12,191925.32
gm,2014-01,194611.45
gm,2014-02,193036.57
gm,2014-03,193627.97
gm,2014-04,193966.2
gm,2014-05,195095.92
gm,2014-06,196800.3
gm,2014-07,197379.15
gm,2014-08,198031.03
gm,2014-09,197872.52
gm,2014-10,198319.99
gm,2014-11,198375.0
gm,2014-12,198484.9
gm,2015-01,200657.79
gm,2015-02,199767.93
gm,2015-03,200469.28
gm,2015-04,201017.01
gm,2015-05,202374.04
gm,2015-06,204787.6
gm,2015-07,205501.8
gm,2015-08,206284.06
gm,2015-09,205295.46
gm,2015-10,205645.4
gm,2015-11,206110.58
gm,2015-12,206162.66
gm,2016-01,208756.83
gm,2016-02,208768.86
gm,2016-03,209467.36
gm,2016-04,210170.7
gm,2016-05,211971.7
gm,2016-06,214054.75
gm,2016-07,214937.85
gm,2016-08,216303.07
gm,2016-09,215631.04
gm,2016-10,216467.63
gm,2016-11,216737.6
gm,2016-12,216668.16
gm,2017-01,218710.76
gm,2017-02,218384.92
gm,2017-03,218946.62
gm,2017-04,218949.9
gm,2017-05,220217.44
gm,2017-06,221851.08
gm,2017-07,222400.57
gm,2017-08,222189.1
gm,2017-09,220990.37
gm,2017-10,220761.99
gm,2017-11,220452.24
gm,2017-12,220193.34
gm,2018-01,221208.13
gm,2018-02,220913.22
gm,2018-03,221603.29
gm,2018-04,221614.56
gm,2018-05,222997.55
gm,2018-06,224613.68
gm,2018-07,225180.28
gm,2018-08,225896.54
gm,2018-09,224944.56
gm,2018-10,225491.64
gm,2018-11,225083.64
gm,2018-12,224429.4
gm,2019-01,224388.66
gm,2019-02,223265.62
gm,2019-03,220102.65
gm,2019-04,218867.88
gm,2019-05,219725.78
gm,2019-06,220958.19
gm,2019-07,221821.78
gm,2019-08,221363.89
gm,2019-09,219757.98
gm,2019-10,218819.73
gm,2019-11,217916.22
gm,2019-12,216527.24
ibm,2008-01,656185.91
ibm,2008-02,641449.93
ibm,2008-03,643245.97
ibm,2008-04,645215.87
ibm,2008-05,648170.52
ibm,2008-06,653235.05
ibm,2008-07,656631.27
ibm,2008-08,660302.8
ibm,2008-09,662738.03
ibm,2008-10,665323.31
ibm,2008-11,665760.22
ibm,2008-12,666424.95
